bg_key,cell_line,score,type
PANC-1__WT2,PANC-1,0.99917406,generated
Hela__WT1,Hela,0.99894685,generated
PANC-1__WT3,PANC-1,0.9996295,generated
PANC-1__WT2,PANC-1,0.99614763,generated
Hela__KO2,Hela,0.9999291,generated
Hela__KO1,Hela,0.99969935,generated
PANC-1__WT3,PANC-1,0.9966673,generated
PANC-1__WT2,PANC-1,0.9996557,generated
PANC-1__OE1,PANC-1,0.9680502,generated
Hela__WT3,Hela,0.99982446,generated
PANC-1__OE3,PANC-1,0.9990307,generated
Hela__KO2,Hela,0.99991465,generated
Hela__KO1,Hela,0.9996792,generated
Hela__KO1,Hela,0.99952674,generated
PANC-1__WT1,PANC-1,0.9988887,generated
PANC-1__OE3,PANC-1,0.99922836,generated
PANC-1__WT2,PANC-1,0.9757985,generated
Hela__KO3,Hela,0.99903095,generated
PANC-1__WT3,PANC-1,0.96732706,generated
Hela__KO2,Hela,0.9989079,generated
PANC-1__OE3,PANC-1,0.9890661,generated
Hela__WT1,Hela,0.99986315,generated
Hela__WT3,Hela,0.99985075,generated
PANC-1__OE1,PANC-1,0.9986577,generated
PANC-1__WT3,PANC-1,0.9998405,generated
Hela__WT1,Hela,0.9613558,generated
PANC-1__OE2,PANC-1,0.9989656,generated
Hela__KO2,Hela,0.9989982,generated
PANC-1__WT3,PANC-1,0.99985874,generated
PANC-1__WT2,PANC-1,0.9995208,generated
Hela__WT3,Hela,0.9997032,generated
Hela__WT2,Hela,0.99960893,generated
Hela__KO1,Hela,0.9999237,generated
PANC-1__WT1,PANC-1,0.9899273,generated
Hela__WT2,Hela,0.99993527,generated
PANC-1__OE2,PANC-1,0.99981123,generated
PANC-1__WT2,PANC-1,0.9998388,generated
PANC-1__OE1,PANC-1,0.8876069,generated
PANC-1__OE3,PANC-1,0.99374664,generated
Hela__WT1,Hela,0.9998672,generated
PANC-1__OE2,PANC-1,0.9994861,generated
Hela__WT1,Hela,0.99984515,generated
PANC-1__WT2,PANC-1,0.9994535,generated
Hela__WT1,Hela,0.99203473,generated
Hela__KO3,Hela,0.9999454,generated
Hela__KO2,Hela,0.9980938,generated
Hela__WT3,Hela,0.9962715,generated
PANC-1__OE1,PANC-1,0.9992052,generated
PANC-1__WT2,PANC-1,0.9997811,generated
Hela__WT2,Hela,0.9997929,generated
PANC-1__OE2,PANC-1,0.9997582,generated
PANC-1__OE2,PANC-1,0.99969244,generated
PANC-1__WT2,PANC-1,0.9994808,generated
Hela__KO2,Hela,0.9992667,generated
PANC-1__OE1,PANC-1,0.9938676,generated
Hela__KO2,Hela,0.9993212,generated
PANC-1__OE2,PANC-1,0.99451435,generated
PANC-1__OE3,PANC-1,0.9996213,generated
PANC-1__WT1,PANC-1,0.9901814,generated
PANC-1__WT3,PANC-1,0.99985015,generated
PANC-1__OE3,PANC-1,0.99931467,generated
PANC-1__WT3,PANC-1,0.9999347,generated
PANC-1__OE2,PANC-1,0.99929476,generated
PANC-1__WT2,PANC-1,0.99891186,generated
Hela__WT1,Hela,0.9982496,generated
Hela__KO3,Hela,0.9996313,generated
PANC-1__WT3,PANC-1,0.99928856,generated
PANC-1__OE3,PANC-1,0.96720594,generated
Hela__KO1,Hela,0.9998318,generated
PANC-1__WT3,PANC-1,0.9998964,generated
PANC-1__OE2,PANC-1,0.99675375,generated
Hela__KO1,Hela,0.9996233,generated
Hela__KO3,Hela,0.9997013,generated
PANC-1__OE3,PANC-1,0.99979836,generated
PANC-1__OE3,PANC-1,0.9981566,generated
Hela__KO1,Hela,0.9951623,generated
Hela__KO3,Hela,0.99841344,generated
Hela__KO2,Hela,0.9995499,generated
Hela__KO1,Hela,0.9993917,generated
PANC-1__OE2,PANC-1,0.99627703,generated
Hela__KO1,Hela,0.999074,generated
PANC-1__OE1,PANC-1,0.9990539,generated
Hela__WT3,Hela,0.9986265,generated
Hela__WT2,Hela,0.9988385,generated
Hela__WT2,Hela,0.9998603,generated
Hela__WT1,Hela,0.9999659,generated
Hela__KO3,Hela,0.99992156,generated
Hela__WT2,Hela,0.9955713,generated
Hela__KO2,Hela,0.99982953,generated
Hela__WT1,Hela,0.99750936,generated
Hela__WT1,Hela,0.9991872,generated
PANC-1__WT1,PANC-1,0.9974753,generated
Hela__KO3,Hela,0.99966,generated
Hela__KO2,Hela,0.9998702,generated
Hela__WT3,Hela,0.9894628,generated
Hela__WT3,Hela,0.999845,generated
PANC-1__WT3,PANC-1,0.9977977,generated
PANC-1__WT3,PANC-1,0.99970067,generated
Hela__KO3,Hela,0.999678,generated
PANC-1__OE2,PANC-1,0.9978199,generated
Hela__WT3,Hela,0.99872017,generated
PANC-1__OE1,PANC-1,0.99739873,generated
Hela__KO2,Hela,0.99948573,generated
Hela__KO2,Hela,0.9995782,generated
PANC-1__OE1,PANC-1,0.9969457,generated
PANC-1__OE3,PANC-1,0.99051064,generated
Hela__WT2,Hela,0.9930876,generated
Hela__WT1,Hela,0.9995129,generated
PANC-1__OE2,PANC-1,0.99961865,generated
PANC-1__OE2,PANC-1,0.99731016,generated
PANC-1__WT3,PANC-1,0.99979,generated
Hela__WT1,Hela,0.9979048,generated
PANC-1__WT2,PANC-1,0.99937797,generated
PANC-1__WT1,PANC-1,0.99946874,generated
PANC-1__WT2,PANC-1,0.9689584,generated
PANC-1__OE2,PANC-1,0.9978708,generated
PANC-1__WT1,PANC-1,0.99964464,generated
Hela__KO3,Hela,0.9999393,generated
PANC-1__OE2,PANC-1,0.9985071,generated
PANC-1__OE3,PANC-1,0.99683374,generated
PANC-1__OE2,PANC-1,0.9843215,generated
PANC-1__WT3,PANC-1,0.9996698,generated
PANC-1__OE3,PANC-1,0.99931014,generated
PANC-1__WT3,PANC-1,0.9989819,generated
PANC-1__WT2,PANC-1,0.9849133,generated
Hela__WT1,Hela,0.99981934,generated
PANC-1__WT1,PANC-1,0.9931896,generated
Hela__KO3,Hela,0.99662566,generated
Hela__WT1,Hela,0.99994004,generated
Hela__KO2,Hela,0.99677867,generated
PANC-1__WT1,PANC-1,0.97571325,generated
PANC-1__WT1,PANC-1,0.9977119,generated
PANC-1__WT2,PANC-1,0.99803525,generated
PANC-1__OE1,PANC-1,0.99918324,generated
PANC-1__OE2,PANC-1,0.99969316,generated
Hela__WT2,Hela,0.9998405,generated
PANC-1__WT1,PANC-1,0.98694044,generated
PANC-1__WT1,PANC-1,0.99704546,generated
Hela__WT2,Hela,0.9998386,generated
Hela__KO1,Hela,0.9999026,generated
Hela__WT1,Hela,0.99413234,generated
PANC-1__OE2,PANC-1,0.9970265,generated
PANC-1__WT1,PANC-1,0.99988556,generated
PANC-1__OE2,PANC-1,0.9961306,generated
Hela__WT2,Hela,0.9997341,generated
PANC-1__WT2,PANC-1,0.99977225,generated
PANC-1__WT2,PANC-1,0.96575993,generated
PANC-1__WT1,PANC-1,0.9994085,generated
PANC-1__WT1,PANC-1,0.9995376,generated
Hela__WT1,Hela,0.9992249,generated
Hela__KO1,Hela,0.99902356,generated
PANC-1__WT2,PANC-1,0.99751174,generated
Hela__KO2,Hela,0.9999496,generated
Hela__WT1,Hela,0.99967384,generated
Hela__WT2,Hela,0.9999329,generated
Hela__KO2,Hela,0.99936455,generated
Hela__KO2,Hela,0.99991167,generated
PANC-1__OE2,PANC-1,0.99968016,generated
Hela__KO3,Hela,0.9997341,generated
PANC-1__WT2,PANC-1,0.99967396,generated
PANC-1__OE2,PANC-1,0.99957997,generated
PANC-1__WT3,PANC-1,0.9991528,generated
Hela__WT3,Hela,0.99996746,generated
Hela__KO2,Hela,0.99901104,generated
PANC-1__WT1,PANC-1,0.99927646,generated
PANC-1__OE2,PANC-1,0.9947107,generated
PANC-1__WT1,PANC-1,0.997813,generated
PANC-1__WT2,PANC-1,0.99973303,generated
PANC-1__WT1,PANC-1,0.99834466,generated
PANC-1__OE3,PANC-1,0.9975338,generated
PANC-1__WT3,PANC-1,0.99976605,generated
Hela__KO2,Hela,0.99899644,generated
PANC-1__WT1,PANC-1,0.9996743,generated
PANC-1__OE2,PANC-1,0.998445,generated
Hela__KO2,Hela,0.99979144,generated
Hela__WT3,Hela,0.99855095,generated
Hela__KO1,Hela,0.99920505,generated
Hela__KO2,Hela,0.99889404,generated
Hela__WT1,Hela,0.95679724,generated
PANC-1__OE3,PANC-1,0.9995956,generated
PANC-1__WT1,PANC-1,0.99911505,generated
Hela__KO3,Hela,0.99995995,generated
Hela__KO2,Hela,0.9999119,generated
PANC-1__OE2,PANC-1,0.99972194,generated
Hela__KO2,Hela,0.9986212,generated
PANC-1__WT1,PANC-1,0.99747187,generated
PANC-1__WT3,PANC-1,0.9982943,generated
Hela__WT2,Hela,0.99956137,generated
PANC-1__OE2,PANC-1,0.9982089,generated
Hela__WT2,Hela,0.9973695,generated
PANC-1__OE1,PANC-1,0.99974257,generated
Hela__KO3,Hela,0.99646014,generated
Hela__KO1,Hela,0.99970835,generated
PANC-1__OE3,PANC-1,0.99801767,generated
Hela__KO2,Hela,0.99983287,generated
PANC-1__WT1,PANC-1,0.9991786,generated
Hela__KO2,Hela,0.9996137,generated
PANC-1__WT1,PANC-1,0.99877125,generated
PANC-1__OE1,PANC-1,0.99808735,generated
Hela__WT2,Hela,0.9998265,generated
Hela__KO3,Hela,0.99885,generated
PANC-1__WT1,PANC-1,0.9994368,generated
PANC-1__WT3,PANC-1,0.99931824,generated
Hela__KO2,Hela,0.99840564,generated
PANC-1__OE3,PANC-1,0.9765204,generated
PANC-1__OE1,PANC-1,0.9977984,generated
PANC-1__WT1,PANC-1,0.99270105,generated
Hela__WT1,Hela,0.99847287,generated
PANC-1__OE2,PANC-1,0.9974814,generated
PANC-1__WT2,PANC-1,0.9990416,generated
PANC-1__WT3,PANC-1,0.99089277,generated
Hela__WT2,Hela,0.9995741,generated
PANC-1__WT1,PANC-1,0.9961392,generated
Hela__WT3,Hela,0.9997098,generated
Hela__KO3,Hela,0.99876946,generated
PANC-1__OE2,PANC-1,0.9992537,generated
Hela__KO1,Hela,0.99986494,generated
PANC-1__OE1,PANC-1,0.9938638,generated
PANC-1__WT1,PANC-1,0.83792025,generated
Hela__WT3,Hela,0.99970216,generated
Hela__WT1,Hela,0.9987942,generated
PANC-1__WT3,PANC-1,0.9975383,generated
Hela__KO3,Hela,0.9993606,generated
Hela__WT3,Hela,0.99973077,generated
PANC-1__WT3,PANC-1,0.99011433,generated
PANC-1__OE3,PANC-1,0.9999064,generated
PANC-1__WT3,PANC-1,0.9992601,generated
PANC-1__OE2,PANC-1,0.98097277,generated
Hela__KO1,Hela,0.9991392,generated
Hela__KO3,Hela,0.9999486,generated
Hela__KO3,Hela,0.99925274,generated
Hela__KO2,Hela,0.99734145,generated
PANC-1__OE3,PANC-1,0.99990046,generated
PANC-1__OE2,PANC-1,0.99968827,generated
PANC-1__WT1,PANC-1,0.99977785,generated
PANC-1__OE1,PANC-1,0.99548596,generated
PANC-1__OE2,PANC-1,0.99970955,generated
PANC-1__OE2,PANC-1,0.9962089,generated
Hela__WT2,Hela,0.9980641,generated
Hela__WT1,Hela,0.99983263,generated
Hela__WT1,Hela,0.9994267,generated
Hela__KO3,Hela,0.9998752,generated
PANC-1__WT2,PANC-1,0.9996588,generated
Hela__KO1,Hela,0.99943405,generated
Hela__KO2,Hela,0.9998528,generated
PANC-1__WT1,PANC-1,0.99638957,generated
Hela__KO2,Hela,0.999548,generated
PANC-1__OE2,PANC-1,0.99207765,generated
PANC-1__WT3,PANC-1,0.9998617,generated
PANC-1__OE3,PANC-1,0.997248,generated
Hela__KO3,Hela,0.9992899,generated
Hela__WT2,Hela,0.99951375,generated
PANC-1__WT2,PANC-1,0.99116385,generated
PANC-1__OE2,PANC-1,0.9971163,generated
PANC-1__OE2,PANC-1,0.998343,generated
Hela__KO2,Hela,0.999432,generated
PANC-1__WT1,PANC-1,0.9981066,generated
Hela__WT2,Hela,0.99982077,generated
Hela__WT2,Hela,0.9990095,generated
PANC-1__WT1,PANC-1,0.99923956,generated
Hela__WT1,Hela,0.9959557,generated
PANC-1__OE3,PANC-1,0.95084137,generated
PANC-1__WT3,PANC-1,0.9952566,generated
Hela__KO1,Hela,0.99976164,generated
PANC-1__OE2,PANC-1,0.9992198,generated
PANC-1__WT2,PANC-1,0.98947936,generated
PANC-1__WT1,PANC-1,0.9967269,generated
Hela__KO2,Hela,0.99969995,generated
Hela__KO3,Hela,0.99958473,generated
PANC-1__OE1,PANC-1,0.9998307,generated
PANC-1__WT2,PANC-1,0.99707687,generated
PANC-1__OE3,PANC-1,0.9663117,generated
PANC-1__WT1,PANC-1,0.9986105,generated
PANC-1__WT1,PANC-1,0.99888974,generated
PANC-1__WT3,PANC-1,0.99852365,generated
PANC-1__OE3,PANC-1,0.95512927,generated
Hela__WT2,Hela,0.9997596,generated
PANC-1__WT3,PANC-1,0.99844956,generated
PANC-1__WT3,PANC-1,0.9804143,generated
PANC-1__WT2,PANC-1,0.9997093,generated
PANC-1__WT2,PANC-1,0.99904805,generated
PANC-1__OE1,PANC-1,0.99554116,generated
Hela__KO1,Hela,0.99995446,generated
PANC-1__WT3,PANC-1,0.9999118,generated
Hela__WT2,Hela,0.9996624,generated
Hela__WT3,Hela,0.9993667,generated
Hela__WT3,Hela,0.99977416,generated
Hela__WT3,Hela,0.99911577,generated
PANC-1__OE1,PANC-1,0.99423605,generated
Hela__WT2,Hela,0.99646336,generated
Hela__WT3,Hela,0.99966264,generated
Hela__KO3,Hela,0.9991375,generated
PANC-1__OE1,PANC-1,0.99982256,generated
PANC-1__OE3,PANC-1,0.99908113,generated
PANC-1__WT1,PANC-1,0.9990797,generated
Hela__WT3,Hela,0.9999589,generated
Hela__WT2,Hela,0.9997749,generated
PANC-1__OE3,PANC-1,0.99987817,generated
PANC-1__WT2,PANC-1,0.999808,generated
PANC-1__WT2,PANC-1,0.9997534,generated
PANC-1__WT1,PANC-1,0.7965261,generated
Hela__WT2,Hela,0.99871874,generated
Hela__WT1,Hela,0.99972636,generated
Hela__KO3,Hela,0.9999597,generated
Hela__KO1,Hela,0.99926096,generated
Hela__WT2,Hela,0.9999335,generated
Hela__KO2,Hela,0.99963665,generated
Hela__WT3,Hela,0.99853015,generated
Hela__WT2,Hela,0.99991083,generated
PANC-1__OE2,PANC-1,0.9991373,generated
Hela__WT2,Hela,0.99984014,generated
PANC-1__OE2,PANC-1,0.9908448,generated
PANC-1__OE1,PANC-1,0.99990034,generated
Hela__KO2,Hela,0.9997942,generated
PANC-1__OE1,PANC-1,0.9997918,generated
Hela__KO3,Hela,0.9993722,generated
PANC-1__OE3,PANC-1,0.9991978,generated
Hela__KO1,Hela,0.99954104,generated
Hela__WT2,Hela,0.9997118,generated
Hela__WT1,Hela,0.99993384,generated
Hela__WT2,Hela,0.99779534,generated
PANC-1__WT1,PANC-1,0.99984443,generated
Hela__WT1,Hela,0.99896634,generated
PANC-1__WT1,PANC-1,0.9987859,generated
PANC-1__OE2,PANC-1,0.98521465,generated
PANC-1__WT1,PANC-1,0.98600316,generated
Hela__KO1,Hela,0.99994385,generated
Hela__KO1,Hela,0.99478287,generated
PANC-1__WT1,PANC-1,0.99019545,generated
Hela__WT3,Hela,0.99902976,generated
Hela__WT2,Hela,0.9998735,generated
Hela__WT3,Hela,0.99943227,generated
Hela__WT1,Hela,0.99967873,generated
Hela__WT1,Hela,0.9993961,generated
Hela__KO1,Hela,0.99977773,generated
PANC-1__OE3,PANC-1,0.9984856,generated
PANC-1__WT1,PANC-1,0.99730575,generated
PANC-1__WT2,PANC-1,0.98383915,generated
PANC-1__WT1,PANC-1,0.99907744,generated
PANC-1__WT3,PANC-1,0.9973991,generated
Hela__KO1,Hela,0.9998406,generated
Hela__KO1,Hela,0.9998995,generated
Hela__WT2,Hela,0.9996737,generated
PANC-1__WT2,PANC-1,0.9989041,generated
Hela__KO1,Hela,0.99986815,generated
PANC-1__OE3,PANC-1,0.9997236,generated
Hela__KO3,Hela,0.99918765,generated
Hela__WT1,Hela,0.99887747,generated
Hela__WT2,Hela,0.99924004,generated
Hela__KO2,Hela,0.9995974,generated
PANC-1__OE3,PANC-1,0.9972185,generated
Hela__WT2,Hela,0.9999043,generated
Hela__KO3,Hela,0.99995434,generated
Hela__WT3,Hela,0.999355,generated
PANC-1__WT1,PANC-1,0.9942497,generated
Hela__WT1,Hela,0.99936,generated
PANC-1__WT1,PANC-1,0.99976367,generated
PANC-1__WT3,PANC-1,0.99848586,generated
PANC-1__OE2,PANC-1,0.9984364,generated
PANC-1__WT2,PANC-1,0.9968004,generated
PANC-1__WT2,PANC-1,0.99920326,generated
PANC-1__WT3,PANC-1,0.9976674,generated
PANC-1__WT2,PANC-1,0.9840447,generated
PANC-1__OE2,PANC-1,0.99931264,generated
Hela__WT3,Hela,0.9998344,generated
Hela__KO3,Hela,0.9995919,generated
PANC-1__WT1,PANC-1,0.9939418,generated
PANC-1__OE1,PANC-1,0.99578,generated
Hela__KO3,Hela,0.9975381,generated
PANC-1__WT1,PANC-1,0.9989164,generated
PANC-1__OE2,PANC-1,0.97023296,generated
PANC-1__WT3,PANC-1,0.9949772,generated
PANC-1__WT3,PANC-1,0.9931772,generated
PANC-1__OE3,PANC-1,0.9994344,generated
PANC-1__WT1,PANC-1,0.9996507,generated
PANC-1__WT3,PANC-1,0.9997179,generated
Hela__WT1,Hela,0.99986243,generated
PANC-1__WT1,PANC-1,0.97279763,generated
Hela__KO2,Hela,0.9994956,generated
PANC-1__OE2,PANC-1,0.9960769,generated
Hela__KO2,Hela,0.99993265,generated
PANC-1__OE2,PANC-1,0.99930096,generated
PANC-1__WT1,PANC-1,0.99958235,generated
Hela__WT1,Hela,0.9989292,generated
Hela__KO3,Hela,0.99991465,generated
PANC-1__WT2,PANC-1,0.9977041,generated
Hela__WT1,Hela,0.9997693,generated
PANC-1__WT3,PANC-1,0.9992932,generated
Hela__KO1,Hela,0.9998826,generated
PANC-1__OE3,PANC-1,0.99986756,generated
PANC-1__OE3,PANC-1,0.99715364,generated
PANC-1__WT2,PANC-1,0.9994849,generated
Hela__WT3,Hela,0.9998529,generated
Hela__WT1,Hela,0.9999176,generated
PANC-1__WT3,PANC-1,0.99953306,generated
PANC-1__WT1,PANC-1,0.9829132,generated
PANC-1__WT2,PANC-1,0.9996309,generated
PANC-1__OE3,PANC-1,0.99093914,generated
Hela__KO2,Hela,0.99923205,generated
PANC-1__OE1,PANC-1,0.999159,generated
PANC-1__WT1,PANC-1,0.9951154,generated
PANC-1__OE2,PANC-1,0.98831135,generated
Hela__KO3,Hela,0.99965215,generated
PANC-1__OE1,PANC-1,0.9993824,generated
Hela__WT3,Hela,0.99827504,generated
Hela__WT1,Hela,0.998767,generated
PANC-1__WT2,PANC-1,0.9524583,generated
PANC-1__WT1,PANC-1,0.99320084,generated
PANC-1__WT3,PANC-1,0.99974114,generated
Hela__KO3,Hela,0.9998584,generated
PANC-1__OE3,PANC-1,0.9999311,generated
Hela__KO3,Hela,0.99979645,generated
PANC-1__OE3,PANC-1,0.9911885,generated
PANC-1__OE3,PANC-1,0.99890506,generated
Hela__KO2,Hela,0.99978787,generated
Hela__WT2,Hela,0.99967647,generated
PANC-1__OE1,PANC-1,0.9985662,generated
PANC-1__OE2,PANC-1,0.9982413,generated
PANC-1__OE3,PANC-1,0.99961346,generated
PANC-1__OE3,PANC-1,0.99924964,generated
PANC-1__WT1,PANC-1,0.985795,generated
PANC-1__OE2,PANC-1,0.9994381,generated
PANC-1__WT2,PANC-1,0.99839777,generated
PANC-1__WT2,PANC-1,0.9994672,generated
Hela__WT1,Hela,0.994307,generated
Hela__WT2,Hela,0.99688643,generated
PANC-1__OE1,PANC-1,0.9997402,generated
Hela__WT3,Hela,0.99974674,generated
PANC-1__WT1,PANC-1,0.9963163,generated
PANC-1__WT1,PANC-1,0.9976368,generated
PANC-1__WT2,PANC-1,0.996944,generated
PANC-1__OE1,PANC-1,0.9847996,generated
PANC-1__WT1,PANC-1,0.9997336,generated
PANC-1__OE3,PANC-1,0.99871695,generated
Hela__WT2,Hela,0.99986184,generated
Hela__WT2,Hela,0.9995047,generated
PANC-1__OE1,PANC-1,0.9987748,generated
Hela__KO3,Hela,0.9998043,generated
PANC-1__WT2,PANC-1,0.9998691,generated
PANC-1__OE3,PANC-1,0.999729,generated
Hela__WT3,Hela,0.99947494,generated
Hela__KO3,Hela,0.9979255,generated
PANC-1__WT3,PANC-1,0.9953738,generated
PANC-1__WT1,PANC-1,0.9983022,generated
PANC-1__WT1,PANC-1,0.9991303,generated
Hela__KO3,Hela,0.9999045,generated
PANC-1__WT2,PANC-1,0.99689806,generated
PANC-1__WT2,PANC-1,0.9996449,generated
PANC-1__OE1,PANC-1,0.99893147,generated
PANC-1__OE2,PANC-1,0.9996803,generated
PANC-1__OE3,PANC-1,0.9260283,generated
Hela__KO3,Hela,0.99939346,generated
Hela__KO3,Hela,0.9997727,generated
PANC-1__WT2,PANC-1,0.9980806,generated
Hela__KO1,Hela,0.9993206,generated
Hela__KO3,Hela,0.9997638,generated
Hela__KO1,Hela,0.99679834,generated
PANC-1__OE2,PANC-1,0.99700874,generated
Hela__KO3,Hela,0.9980532,generated
PANC-1__WT3,PANC-1,0.9976768,generated
Hela__WT3,Hela,0.9993061,generated
PANC-1__OE2,PANC-1,0.9969765,generated
Hela__KO2,Hela,0.9970866,generated
Hela__WT1,Hela,0.9998764,generated
PANC-1__WT1,PANC-1,0.99803835,generated
Hela__WT2,Hela,0.9985461,generated
Hela__WT3,Hela,0.9997948,generated
Hela__KO1,Hela,0.9996352,generated
PANC-1__WT1,PANC-1,0.9932661,generated
Hela__WT2,Hela,0.99934727,generated
Hela__WT3,Hela,0.99868315,generated
PANC-1__WT3,PANC-1,0.99613476,generated
PANC-1__WT2,PANC-1,0.99833304,generated
PANC-1__OE3,PANC-1,0.9995604,generated
Hela__KO2,Hela,0.9999622,generated
PANC-1__OE1,PANC-1,0.99863917,generated
Hela__WT2,Hela,0.99826884,generated
PANC-1__WT1,PANC-1,0.93792534,generated
Hela__KO2,Hela,0.9980666,generated
Hela__KO1,Hela,0.9999715,generated
PANC-1__WT2,PANC-1,0.9947988,generated
PANC-1__WT1,PANC-1,0.99961615,generated
PANC-1__WT2,PANC-1,0.990893,generated
Hela__KO3,Hela,0.9999716,generated
Hela__KO1,Hela,0.99969625,generated
PANC-1__OE3,PANC-1,0.9980477,generated
PANC-1__WT1,PANC-1,0.9998084,generated
PANC-1__OE2,PANC-1,0.9998325,generated
PANC-1__OE1,PANC-1,0.9771022,generated
Hela__KO1,Hela,0.99923766,generated
Hela__WT1,Hela,0.9947973,generated
Hela__KO2,Hela,0.9996094,generated
PANC-1__OE3,PANC-1,0.99775296,generated
PANC-1__WT3,PANC-1,0.9977608,generated
Hela__WT2,Hela,0.99521744,generated
PANC-1__OE3,PANC-1,0.950095,generated
Hela__WT3,Hela,0.9972664,generated
Hela__WT2,Hela,0.99863654,generated
PANC-1__WT2,PANC-1,0.99855477,generated
PANC-1__OE3,PANC-1,0.98369044,generated
PANC-1__OE3,PANC-1,0.9997949,generated
Hela__KO1,Hela,0.99961793,generated
Hela__WT1,Hela,0.9991197,generated
PANC-1__WT3,PANC-1,0.9992748,generated
PANC-1__WT3,PANC-1,0.99964213,generated
Hela__WT3,Hela,0.9998735,generated
PANC-1__OE2,PANC-1,0.9994691,generated
Hela__KO1,Hela,0.9994867,generated
PANC-1__OE3,PANC-1,0.99682117,generated
PANC-1__WT2,PANC-1,0.99556786,generated
PANC-1__OE2,PANC-1,0.9998332,generated
Hela__WT1,Hela,0.99331665,generated
Hela__WT2,Hela,0.9997371,generated
Hela__WT2,Hela,0.99834394,generated
PANC-1__OE3,PANC-1,0.99438006,generated
PANC-1__WT2,PANC-1,0.99518234,generated
Hela__WT1,Hela,0.9998946,generated
Hela__WT3,Hela,0.99986637,generated
Hela__WT3,Hela,0.999859,generated
PANC-1__WT3,PANC-1,0.9943619,generated
Hela__WT1,Hela,0.9996723,generated
Hela__KO3,Hela,0.9999306,generated
PANC-1__WT3,PANC-1,0.9917985,generated
Hela__WT3,Hela,0.9983714,generated
PANC-1__OE2,PANC-1,0.999668,generated
PANC-1__WT1,PANC-1,0.99727964,generated
Hela__WT1,Hela,0.9984888,generated
PANC-1__OE3,PANC-1,0.9997329,generated
PANC-1__OE2,PANC-1,0.99244,generated
Hela__KO3,Hela,0.99960214,generated
PANC-1__WT1,PANC-1,0.9993031,generated
Hela__KO2,Hela,0.9999298,generated
Hela__WT3,Hela,0.99985886,generated
PANC-1__OE1,PANC-1,0.9941723,generated
Hela__KO1,Hela,0.9994748,generated
PANC-1__WT3,PANC-1,0.99934214,generated
PANC-1__WT3,PANC-1,0.9991875,generated
Hela__KO2,Hela,0.99986506,generated
Hela__KO3,Hela,0.9950547,generated
PANC-1__WT1,PANC-1,0.99813807,generated
PANC-1__OE3,PANC-1,0.9978276,generated
PANC-1__OE2,PANC-1,0.9988285,generated
Hela__KO1,Hela,0.99987733,generated
PANC-1__OE3,PANC-1,0.9613818,generated
Hela__KO2,Hela,0.9996563,generated
Hela__WT2,Hela,0.9987739,generated
PANC-1__OE2,PANC-1,0.9982899,generated
PANC-1__WT2,PANC-1,0.9998678,generated
Hela__KO3,Hela,0.99996257,generated
PANC-1__WT2,PANC-1,0.99456996,generated
Hela__KO2,Hela,0.9762472,generated
PANC-1__OE3,PANC-1,0.99957246,generated
PANC-1__OE2,PANC-1,0.9983209,generated
PANC-1__OE1,PANC-1,0.99720407,generated
Hela__KO3,Hela,0.9980122,generated
PANC-1__WT1,PANC-1,0.99878985,generated
Hela__KO2,Hela,0.99930215,generated
Hela__KO1,Hela,0.99971026,generated
PANC-1__WT3,PANC-1,0.9795995,generated
PANC-1__OE3,PANC-1,0.99918956,generated
Hela__WT1,Hela,0.9988319,generated
PANC-1__WT3,PANC-1,0.99598444,generated
